SKUid,EANcode,BrandName,Category,Product,Price,Incentive
375,8.90E+12,BoAt,TWS,Airdopes 441 Mint Purple,1699,17
382,8.90E+12,BoAt,TWS,Airdopes 441 Rcb Black,2599,26
383,8.90E+12,BoAt,TWS,Airdopes 441 Red,1699,17
385,8.90E+12,BoAt,TWS,Airdopes 441 Sporty Blue,1699,17
386,8.90E+12,BoAt,TWS,Airdopes 443 Active Black,2599,26
387,8.90E+12,BoAt,TWS,Airdopes 443 Raging Red,2599,26
390,8.90E+12,BoAt,TWS,Airdopes 451v2 Bold Blue,3099,31
420,8.90E+12,BoAt,TWS,Airdopes 621 Active Black,3199,32
421,8.90E+12,BoAt,TWS,Airdopes 621 White Frost,3199,32
422,8.90E+12,BoAt,TWS,Airdopes 631 Active Black,4099,41
423,8.90E+12,BoAt,TWS,Airdopes 631 Blazing Blue,4099,41
424,8.90E+12,BoAt,TWS,Airdopes 641 Black Fusion,3099,31
444,8.90E+12,BoAt,Wired EP,Bassheads 100 Kxip Lion Red,449,4
451,8.90E+12,BoAt,Wired EP,Bassheads 100 Vibrant Green,449,4
453,8.90E+12,BoAt,Wired EP,Bassheads 100 White Purity,449,4
495,8.90E+12,BoAt,Wired EP,Bassheads 152 Kkr Thunder Purple,549,5
516,8.90E+12,BoAt,Wired EP,Bassheads 172 Kkr Thunder Purple,549,5
518,8.90E+12,BoAt,Wired EP,Bassheads 180 Black,749,7
520,8.90E+12,BoAt,Wired EP,Bassheads 180 Red,749,7
526,8.90E+12,BoAt,Wired EP,Bassheads 200 Blue Earphone,749,7
527,8.90E+12,BoAt,Wired EP,Bassheads 200 Molten Orange,749,7
528,8.90E+12,BoAt,Wired EP,Bassheads 200 Red Earphone,749,7
551,8.90E+12,BoAt,Wired EP,Bassheads 225 Cc Blue,599,6
566,8.90E+12,BoAt,Wired EP,Bassheads 225 Indi Lime,749,7
570,8.90E+12,BoAt,Wired EP,Boat BassHeads 225 Red,599,6
583,8.90E+12,BoAt,Wired EP,Bassheads 228 Molten Orange,599,6
623,8.90E+12,BoAt,Wired EP,Bassheads 950v2 Raging Black,1099,11
633,8.90E+12,BoAt,TWS,Boat Airdopes 138 Active Black Indi,1399,14
634,8.90E+12,BoAt,TWS,Boat Airdopes 138 Midnight Blue Indi,1399,14
723,8.90E+12,BoAt,Wearables,Watch Mystiq Olive Green,4099,41
835,8.90E+12,BoAt,Wireless EP,Rockerz 185 Blue Bliss,1099,11
838,8.90E+12,BoAt,Wireless EP,Rockerz 195 Blue Bliss,1399,14
839,8.90E+12,BoAt,Wireless EP,Rockerz 195 Fiery Black,1399,14
840,8.90E+12,BoAt,Wireless EP,Rockerz 195 Orangeflame Wirelessearphone,1399,14
895,8.90E+12,BoAt,Wireless EP,Rockerz 255 Mi Blue,1399,14
909,8.90E+12,BoAt,Wireless EP,Rockerz 255 Rcb Black,1399,14
910,8.90E+12,BoAt,Wireless EP,Rockerz 255f Active Black,1399,14
911,8.90E+12,BoAt,Wireless EP,Rockerz 255f Neon,1399,14
912,8.90E+12,BoAt,Wireless EP,Rockerz 255f Ocean Blue,1399,14
920,8.90E+12,BoAt,Wireless EP,Rockerz 255f Raging Red,1399,14
937,8.90E+12,BoAt,Wireless EP,Rockerz 261 Jazzy Blue,1399,14
938,8.90E+12,BoAt,Wireless EP,Rockerz 261 Raging Red,1399,14
942,8.90E+12,BoAt,Wireless EP,Rockerz 265v2 Blue,1599,16
943,8.90E+12,BoAt,Wireless EP,Rockerz 265v2 Orange,1599,16
944,8.90E+12,BoAt,Wireless EP,Rockerz 265v2 Red,1599,16
957,8.90E+12,BoAt,Wireless EP,Rockerz 275v2 Active Black,1999,20
994,8.90E+12,BoAt,Wireless EP,Rockerz 335 Blazing Yellow,1899,19
997,8.90E+12,BoAt,Wireless EP,Rockerz 335 Navy Blue,1899,19
1006,8.90E+12,BoAt,Wireless EP,Rockerz 338 Active Black,1799,18
1009,8.90E+12,BoAt,Wireless EP,Rockerz 338 Ocean Blue,1799,18
1043,8.90E+12,BoAt,Wireless HP,Rockerz 410 Black &amp; Blue,1299,13
1059,8.90E+12,BoAt,Wireless HP,Rockerz 450 Knight Black,1899,19
1072,8.90E+12,BoAt,Wireless EP,Rockerz 258 Ocean Blue,1499,15
1110,8.90E+12,BoAt,Wireless HP,Rockerz 600 Brown,2099,21
1116,8.90E+12,BoAt,Wireless HP,Rockerz 610 Black,2099,21
1117,8.90E+12,BoAt,Wireless HP,Rockerz 610 Brown,2099,21
1124,8.90E+12,BoAt,Wireless HP,Rockerz 660 Active Black,2099,21
1125,8.90E+12,BoAt,Wireless HP,Rockerz 660 Bumblebee Blue,2099,21
1126,8.90E+12,BoAt,Wireless HP,Rockerz 660 Fiery Maroon,2099,21
1127,8.90E+12,BoAt,Speaker,Rugby Black Bluetooth Spk,1799,18
1128,8.90E+12,BoAt,Speaker,Rugby Blue Bluetooth Spk,1799,18
1138,8.90E+12,BoAt,Wireless HP,Rockerz 400 Black &amp; Blue,1599,16
1140,8.90E+12,BoAt,Wireless HP,Rockerz 460 Active Black,1599,16
1141,8.90E+12,BoAt,Wireless HP,Rockerz 460 Bold Blue,1599,16
1142,8.90E+12,BoAt,Wireless HP,Rockerz 460 Crimson White,1599,16
1151,8.90E+12,BoAt,Speaker,Mini Stone Grenade Red,1599,16
1191,8.90E+12,BoAt,Speaker,Stone 170 Indi Black,1399,14
1218,8.90E+12,BoAt,Speaker,Stone 200 Pro Ocean Blue,1499,15
1233,8.90E+12,BoAt,Speaker,Stone 260 Csk Blue Yellow,1599,16
1236,8.90E+12,BoAt,Speaker,Stone 260 Jazzy Blue,1599,16
1245,8.90E+12,BoAt,Speaker,Stone 300 Black/Grey Speaker,1599,16
1256,8.90E+12,BoAt,Speaker,Stone 620 Red,2099,21
1411,8.90E+12,BoAt,Speaker,Xs 10 Stone 850 Red,2599,26
1415,8.90E+12,BoAt,Speaker,Xs 11 Stone 1350 Blue,4599,46
1416,8.90E+12,BoAt,Speaker,Xs 11 Stone 1350 Red,4599,46
1436,8.90E+12,BoAt,Wireless HP,Rockerz 450 Amazonian Red,1899,19
1491,8.90E+12,BoAt,Wireless EP,Rockerz 103 Pro Mint Purple,1099,11
1503,8.90E+12,BoAt,Wireless EP,Nirvana 525ANC Celestial Blue,2899,29
1510,8.90E+12,BoAt,Wireless EP,Rockerz 255 Pro+ Teal Green Indi,1699,17
1538,8.90E+12,BoAt,Home Audio,Aavante Bar 1200 N Premium Black,7999,80
1544,8.91E+12,BoAt,Wireless EP,Rockerz 330 Anc Athena Beige,2099,21
1548,8.91E+12,BoAt,Wireless EP,Rockerz 333 Anc Athena Beige,2099,21
1561,8.90E+12,BoAt,Wired EP,Boat Bassheads 180 Black,749,7
1565,8.90E+12,BoAt,Wired EP,Boat Bassheads 193 Furious Blue,1399,14
1581,8.90E+12,BoAt,Wired EP,Boat Bassheads 225 Fiery Orange Indi,599,6
1606,8.90E+12,BoAt,TWS,Airdopes 383 Active Black,2299,23
1611,8.90E+12,BoAt,TWS,BoAt Airdopes 441 Techno Purple Sunburn,1699,17
1612,8.90E+12,BoAt,TWS,BoAt Airdopes 441 Jazzy Blue Sunburn,1699,17
1677,8.90E+12,BoAt,Speaker,Boat Stone 1200F Jazzy Blue Sunburn,4099,41
1680,8.90E+12,BoAt,Speaker,Boat Stone 1200 Techno Purple Sunburn,4099,41
1832,8.90E+12,BoAt,Wired EP,Boat BassHeads 180 Blue,749,7
1912,8.91E+12,BoAt,Wearables,Wave beat Sky Blue,1899,19
1957,8.91E+12,BoAt,TWS,Boat Airdopes 413 ANC Pearl White,2599,26
1996,8.91E+12,BoAt,Wearables,Boat Cosmos Pro Mint green,3279,33
1997,8.91E+12,BoAt,Wearables,Boat Cosmos Cherry Blossom,2732,27
2338,8.91E+12,BoAt,Wireless EP,Rockerz 80 Pro Rich Black,1299,13
2353,8.91E+12,BoAt,TWS,boAt Airdopes 192 Raging Red,1899,19
2388,8.91E+12,BoAt,Home Audio,boAt Aavante Bar 4100DA Premium Black,20999,210
2398,8.91E+12,BoAt,Home Audio,boAt Aavante Bar 2400 Premium Black,8499,85
2415,8.91E+12,BoAt,Wearables,Wave Smart Call Active Black,1599,16
2416,8.91E+12,BoAt,Wearables,Wave Smart Call Deep Blue,1599,16
2502,8.91E+12,BoAt,TWS,Immortal 150 Black Sabre,1599,16
2503,8.91E+12,BoAt,TWS,Immortal 150 White Sabre,1599,16
2553,8.91E+12,BoAt,Wearables,boAt Wave Lite - Cherry Blossom,2199,22
2572,8.91E+12,BoAt,Speaker,boAt Stone Beam :  Pine Green,1999,20
2573,8.91E+12,BoAt,Speaker,boAt Stone Beam :  Midnight Black,1999,20
2594,8.91E+12,BoAt,Home Audio,Aavante Bar Groove Premium Black,1699,17
2604,8.91E+12,BoAt,Wireless EP,boAt Rockerz 80 Pro Majestic Blue,1299,13
2605,8.91E+12,BoAt,Wireless EP,boAt Rockerz 80 Pro Amber Green,1299,13
2222,8.91E+12,BoAt,Speaker,Stone 358 Royal Blue Type C,1799,18
2223,8.91E+12,BoAt,Speaker,Stone 358 Rose Red Type C,1799,18
2638,8.91E+12,BoAt,Speaker,Stone 135 Soldier Green Type C,1099,11
2639,8.91E+12,BoAt,Speaker,Stone 135 Active Black Type C,1099,11
2640,8.91E+12,BoAt,Speaker,Stone 135 Bold Blue Type C,1099,11
2641,8.91E+12,BoAt,Speaker,Stone 135 Space Grey Type C,1099,11
2678,8.91E+12,BoAt,Wearables,Wave Beat Call :- Cherry Blossom,1899,19
2685,8.91E+12,BoAt,Wearables,Lunar Fit:- Active black,3699,37
2699,8.91E+12,BoAt,TWS,Airdopes 141 ANC White,1799,18
2700,8.91E+12,BoAt,TWS,Airdopes 141 ANC Green,1799,18
2702,8.91E+12,BoAt,TWS,Airdopes 141 ANC Gunmetal black,1799,18
2703,8.91E+12,BoAt,Wearables,Wave Force 2:- Active Black,2999,30
2704,8.91E+12,BoAt,Wearables,Wave Armour 2:- Active Black,2999,30
2713,8.91E+12,BoAt,TWS,Immortal 101 Black Sabre,1399,14
2714,8.91E+12,BoAt,TWS,Immortal 101 White Sabre,1399,14
2725,8.91E+12,BoAt,Home Audio,Aavante Bar 2500  Premium Black,8499,85
2738,8.91E+12,BoAt,TWS,Airdopes Max Carbon Black,1499,15
2739,8.91E+12,BoAt,TWS,Airdopes Max Ivory White,1499,15
2740,8.91E+12,BoAt,TWS,Airdopes Max BoldBlue,1499,15
2747,8.91E+12,BoAt,Wireless EP,Rockerz 280 ANC Gunmetal Black,1799,18
2748,8.91E+12,BoAt,Wireless EP,Rockerz 280 ANC Oceanic Blue,1799,18
2749,8.91E+12,BoAt,Wireless EP,Rockerz 280 ANC Funky Grey,1799,18
2753,8.91E+12,BoAt,TWS,Airdopes 161 Olive green,1499,15
2754,8.91E+12,BoAt,TWS,Airdopes 141 neo Midnight Black,1499,15
2755,8.91E+12,BoAt,TWS,Airdopes 141 neo Desert Sand,1499,15
2756,8.91E+12,BoAt,TWS,Airdopes 141 neo Dragonfly Cyan,1499,15
2757,8.91E+12,BoAt,TWS,Airdopes 141 neo Space Blue,1499,15
2758,8.91E+12,BoAt,TWS,Airdopes 141 neo Lunar White,1499,15
2759,8.91E+12,BoAt,TWS,Airdopes 141 Olive Green,1599,16
2774,8.91E+12,BoAt,Wireless EP,boAt Rockerz 205 Pro Active Black,1199,12
2780,8.91E+12,BoAt,Wearables,Wave Force 2 :- Sage Green,2999,30
2781,8.91E+12,BoAt,Wearables,Wave Force 2 :- Deep Blue,2999,30
2782,8.91E+12,BoAt,Wearables,Wave Force 2 :- Forest green,2999,30
2783,8.91E+12,BoAt,Wearables,Wave Armour 2 :- Dark Blue,2999,30
2784,8.91E+12,BoAt,Wearables,Wave Armour 2 :- Teal Green,2999,30
2785,8.91E+12,BoAt,Wearables,Wave Armour 2 :- Forest Green,2999,30
2789,8.91E+12,BoAt,Wearables,Lunar Fit :- Slate Grey,3699,37
2790,8.91E+12,BoAt,Wearables,Lunar Fit :- Deep Blue,3699,37
2791,8.91E+12,BoAt,Wearables,Lunar Fit :- Deep Green,3699,37
2797,8.91E+12,BoAt,TWS,Immortal 141 Black Sabre,1699,17
2798,8.91E+12,BoAt,TWS,Immortal 141 White Sabre,1699,17
2830,8.91E+12,BoAt,Wearables,Wave Astra - Active black,1799,18
2831,8.91E+12,BoAt,Wearables,Wave Astra - Olive Green,1799,18
2843,8.91E+12,BoAt,Wearables,boAt Wave convex - Active black,2899,29
2844,8.91E+12,BoAt,Wearables,boAt Wave convex - Dark Blue,2899,29
2849,8.91E+12,BoAt,Wearables,boAt Primia curv - Active black,2899,29
2850,8.91E+12,BoAt,Wearables,boAt Primia curv - Dark Grey,2899,29
2940,8.91E+12,BoAt,Wearables Ring,boAt Smartring Gen 1 - Charcoal Black 9,8999,90
3093,8.91E+12,BoAt,TWS,Airdopes Ace Active Black,1099,11
3094,8.91E+12,BoAt,TWS,Airdopes Ace Starry Blue,1099,11
3095,8.91E+12,BoAt,TWS,Airdopes Ace Davys Green,1099,11
3071,8.91E+12,BoAt,Wireless EP,boAt Rockerz 109 Active Black,1099,11
3073,8.91E+12,BoAt,Wireless EP,boAt Rockerz 109 Cool Blue,1099,11
3074,8.91E+12,BoAt,Wireless EP,boAt Rockerz 109 Fern Green,1099,11
3123,8.91E+12,BoAt,Wireless EP,Rockerz 245 V2 Pro Active Black,1099,11
3124,8.91E+12,BoAt,Wireless EP,Rockerz 245 V2 Pro Cool Blue,1099,11
3125,8.91E+12,BoAt,Wireless EP,Rockerz 245 V2 Pro Teal Green,1099,11
3067,8.91E+12,BoAt,Accessories,EnergyShroom PB300 - Carbon Black,1249,12
3068,8.91E+12,BoAt,Accessories,EnergyShroom PB300 - Steel Blue,1249,12
3069,8.91E+12,BoAt,Accessories,EnergyShroom PB400 - Carbon Black,1749,17
3070,8.91E+12,BoAt,Accessories,EnergyShroom PB400 - Steel Blue,1749,17
3057,8.91E+12,BoAt,Wearables,Primia Ace:- Metallic Black,3399,34
3072,8.91E+12,BoAt,Wearables,Wave Astra - Silver Metal,1799,18
3179,8.91E+12,BoAt,Wearables,Primia Curv - Steel black,2999,30
3180,8.91E+12,BoAt,Wearables,Primia Curv - Black leather,2999,30
3183,8.91E+12,BoAt,Wearables,Wave Convex - Steel black,2999,30
3061,8.91E+12,BoAt,Wearables,Cosmos Plus :- Brown Leather,2999,30
3076,8.91E+12,BoAt,TWS,Immortal 170 Black Sabre,1799,18
3077,8.91E+12,BoAt,TWS,Immortal 170 White Sabre,1799,18
3063,8.91E+12,BoAt,Wearables,Cosmos Plus :- Metal Silver,2999,30
3293,8.91E+12,BoAt,Wearables Ring,boAt Smartring Gen 1 - Charcoal Black 7,8999,90
3294,8.91E+12,BoAt,Wearables Ring,boAt Smartring Gen 1 - Charcoal Black 11,8999,90
1965,8.91E+12,BoAt,Wearables,Wave Pro 47 Burgundy,3683,37
2750,8.91E+12,BoAt,TWS,Airdopes Flex 454 ANC Gunmetal Black,2099,21
2751,8.91E+12,BoAt,TWS,Airdopes Flex 454 ANC Mercurial Grey,2099,21
2752,8.91E+12,BoAt,TWS,Airdopes Flex 454 ANC Tranquil White,2099,21
3117,8.91E+12,BoAt,Wireless EP,Rockerz 111 Active Black ,1099,11
3118,8.91E+12,BoAt,Wireless EP,Rockerz 111 Deep Blue,1099,11
3119,8.91E+12,BoAt,Wireless EP,Rockerz 111 Fern Green,1099,11
2768,8.91E+12,BoAt,Speaker,Stone Ignite Jade Black,8299,83
3296,8.91E+12,BoAt,Wearables Ring,Smartring Gen 1 - Sizing kit,150,2
2881,8.91E+12,BoAt,Wearables,BoAt Enigma X500 : Classic Silver,4699,47
2880,8.91E+12,BoAt,Wearables,BoAt Enigma X500 : Teal Green,4399,44
2879,8.91E+12,BoAt,Wearables,BoAt Enigma X500 : Jet Black,4399,44
2878,8.91E+12,BoAt,Wearables,BoAt Enigma X600 Classic Silver,4799,48
2877,8.91E+12,BoAt,Wearables,BoAt Enigma X600 Royal Orange,4499,45
2876,8.91E+12,BoAt,Wearables,BoAt Enigma X600 Jet Black,4499,45
3047,8.91E+12,BoAt,TWS,Airdopes Joy Jet Black,1099,11
3048,8.91E+12,BoAt,TWS,Airdopes Joy Dark Cyan,1099,11
3049,8.91E+12,BoAt,TWS,Airdopes Joy Swedish White,1099,11
3192,8.91E+12,BoAt,TWS,Airdopes 161  Assassin Red,1499,15
3193,8.91E+12,BoAt,TWS,Airdopes 161 Electric Blue,1499,15
3194,8.91E+12,BoAt,TWS,Airdopes 161 Green Fury,1499,15
3050,8.91E+12,BoAt,Speakers,Stone 350 Assassin Red-Deadpool Edition,1899,19
3080,8.91E+12,BoAt,Speakers,Stone 350 Electric Blue - Thor Edition,1899,19
3081,8.91E+12,BoAt,Speakers,Stone 350 Green Fury - Hulk Edition,1899,19
3082,8.91E+12,BoAt,Speakers,Stone 352 Assassin Red-Deadpool Edition,1899,19
3083,8.91E+12,BoAt,Speakers,Stone 352 Electric Blue- Thor Edition,1899,19
3084,8.91E+12,BoAt,Speakers,Stone 352 Green Fury - Hulk Edition,1899,19
2708,8.91E+12,BoAt,Speakers,Stone 105 - Space Grey,999,10
2706,8.91E+12,BoAt,Speakers,Stone 105 - Active Black,999,10
2705,8.91E+12,BoAt,Speakers,Stone 105 - Soldier Green,999,10
2825,8.91E+12,BoAt,Home Audio,Party Pal 195  Midnight Black,6999,70
2824,8.91E+12,BoAt,Home Audio,Party Pal 185  Midnight Black,6999,70
2777,8.91E+12,BoAt,TWS,boAt Immortal 125 Black Sabre,1699,17
2778,8.91E+12,BoAt,TWS,boAt Immortal 125 White Sabre,1699,17
2500,8.91E+12,BoAt,TWS,Airdopes Bliss ANC Royal Black,2199,22
2501,8.91E+12,BoAt,TWS,Airdopes Bliss ANC Pristine White,2199,22
2771,8.91E+12,BoAt,Home Audio,PartyPal 300,11499,115
2773,8.91E+12,BoAt,Home Audio,PartyPal 320,11499,115
1489,8.90E+12,BoAt,Wireless EP,Rockerz 103 Pro Active Black,1099,11
1490,8.90E+12,BoAt,Wireless EP,Rockerz 103 Pro Blue,1099,11
1491,8.90E+12,BoAt,Wireless EP,Rockerz 103 Pro Mint Purple,1099,11
1492,8.90E+12,BoAt,Wireless EP,Rockerz 103 Pro Mint Pink,1099,11
2514,8.91E+12,BoAt,Wearables,Ultima Call Active Black,1999,20
2513,8.91E+12,BoAt,Wearables,Ultima Call Cherry Blossom,1999,20
2589,8.91E+12,BoAt,Wearables,Ultima Call:- Deep Blue,1999,20
2775,8.91E+12,BoAt,TWS,boAt Immortal 181 Black Sabre,1699,17
2776,8.91E+12,BoAt,TWS,boAt Immortal 181 White Sabre,1699,17
3120,8.91E+12,BoAt,Wireless EP,Rockerz 195V2 Pro Active Black,1099,11
3121,8.91E+12,BoAt,Wireless EP,Rockerz 195V2 Pro Cool Blue,1099,11
3122,8.91E+12,BoAt,Wireless EP,Rockerz 195V2 Pro Ash Grey,1099,11
2734,8.91E+12,BoAt,Home Audio,Aavante Bar 5500DA Premium Black,21999,220
3176,8.91E+12,BoAt,Wearables,Lunar Velocity - Metal grey,1899,19
2860,8.91E+12,BoAt,Wearables,boAt Lunar velocity - Teal Blue,1799,18
2859,8.91E+12,BoAt,Wearables,boAt Lunar velocity - Active black,1799,18
2936,8.91E+12,BoAt,Wearables,Enigma Z30- Classic Black,3799,38
2937,8.91E+12,BoAt,Wearables,Enigma Z30- Classic Silver,3799,38
3214,8.91E+12,BoAt,Wearables,Enigma Z30- Zet Black,3499,35
2938,8.91E+12,BoAt,Wearables,boAt Enigma R32 (Classic Silver),3499,35
2939,8.91E+12,BoAt,Wearables,boAt Enigma R32 (Classic Gold),3499,35
2941,8.91E+12,BoAt,Wearables,boAt Enigma R32 (Classic Diamond),3499,35
2924,8.91E+12,BoAt,Wearables,Primia Celestial - Active black,1899,19
2925,8.91E+12,BoAt,Wearables,Primia Celestial - Cyan Blue,1899,19
3188,8.91E+12,BoAt,Wearables,Primia Celestial - Metal Mesh,2099,21
3301,8.91E+12,BoAt,Wearables,Primia celestial - Silver Metal,2099,21
3107,8.91E+12,BoAt,Gaming,Immortal Katana Blade Gray,2499,25
3216,8.91E+12,BoAt,Gaming,Immortal Katana Blade Gunmetal Black,2499,25
3211,8.91E+12,BoAt,TWS,Airdopes Unity Pink,1799,18
3210,8.91E+12,BoAt,TWS,Airdopes Unity Grey,1799,18
3203,8.91E+12,BoAt,TWS,Airdopes Unity Black,1799,18
2954,8.91E+12,BoAt,Home Audio,PartyPal 400 : Space Black,13999,140
2947,8.91E+12,BoAt,Home Audio,PartyPal 390 : Space Black,13999,140
3045,8.91E+12,BoAt,Speakers,Blitz 2000 Pro Space Black,6499,65
2571,8.91E+12,BoAt,Speakers,boAt Stone 580 Midnight Black,1599,16
2570,8.91E+12,BoAt,Speakers,boAt Stone 580 Pine Green,1599,16
2698,8.91E+12,BoAt,Wearables,Wave Elevate:- Deep Grey,2499,25
2696,8.91E+12,BoAt,Wearables,Wave Elevate:- Royal Orange,2499,25
2695,8.91E+12,BoAt,Wearables,Wave Elevate:- Active Black,2499,25
3171,8.91E+12,BoAt,Wearables,Wave Glory Pro :- Active Black,3299,33
3172,8.91E+12,BoAt,Wearables,Wave Glory Pro :- Royal Orange,3299,33
3167,8.91E+12,BoAt,Wearables,Wave Elevate Pro :- Active Black,3299,33
3168,8.91E+12,BoAt,Wearables,Wave Elevate Pro :- Dark Grey,3299,33
3169,8.91E+12,BoAt,Wearables,Wave Elevate Pro:- Royal Orange,3299,33
3170,8.91E+12,BoAt,Wearables,Wave Elevate Pro :- Ivory,3299,33
2658,8.91E+12,BoAt,TWS,Airdopes 161 Pro Sleek Black,1199,12
2659,8.91E+12,BoAt,TWS,Airdopes 161 Pro Celestial Blue,1199,12
2660,8.91E+12,BoAt,TWS,Airdopes 161 Pro Green Cyan,1199,12
2593,8.91E+12,BoAt,Soundbar,Aavante Bar 520 Charcoal Black,1599,16
3087,8.91E+12,BoAt,Soundbar,Aavante Bar Maven,9999,100
3143,8.91E+12,BoAt,Soundbar,Aavante Bar Aspire,1199,12
3092,8.91E+12,BoAt,Soundbar,Aavante Bar Azure,11999,120
3096,8.91E+12,BoAt,Wearables,Lunar Peak Black,2699,27
3097,8.91E+12,BoAt,Wearables,Lunar Peak Silver,2699,27
3098,8.91E+12,BoAt,Wearables,Lunar peak Beige,2699,27
3292,8.91E+12,BoAt,Wearables,Lunar Peak Rose Gold,2699,27
2851,8.91E+12,BoAt,Wearables,boAt Lunar seek - Cool Blue,1799,18
2852,8.91E+12,BoAt,Wearables,boAt Lunar seek - Active black,1799,18
2853,8.91E+12,BoAt,Wearables,boAt Lunar seek - Dark Grey,1799,18
2854,8.91E+12,BoAt,Wearables,boAt Lunar seek - Pastel Green,1799,18
3178,8.91E+12,BoAt,Wearables,Lunar seek - Metal grey,1899,19
3263,8.91E+12,BoAt,Wearables,Wave Astra - Black Metal,1799,18
2506,8.91E+12,BoAt,Home Audio,Aavante Bar 610 Charcoal Black,1999,20
2951,8.91E+12,BoAt,Wearables,Wave Play :- Black Fusion,1699,17
2952,8.91E+12,BoAt,Wearables,Wave Play :- Grey Fusion,1699,17
3065,8.91E+12,BoAt,Wearables,Wave Play :- Red Fusion,1699,17
3066,8.91E+12,BoAt,Wearables,Wave Play :- Green Fusion,1699,17
2855,8.91E+12,BoAt,Wearables,boAt Lunar comet - Active black,1799,18
2856,8.91E+12,BoAt,Wearables,boAt Lunar comet - Deep Purple,1799,18
2857,8.91E+12,BoAt,Wearables,boAt Lunar comet - Olive Green,1799,18
2858,8.91E+12,BoAt,Wearables,boAt Lunar comet - Royal Orange,1799,18
3177,8.91E+12,BoAt,Wearables,Lunar Comet - Metal grey,1899,19
2507,8.91E+12,BoAt,Home Audio,Aavante Bar 590 Pebble Black,1999,20
3287,8.91E+12,BoAt,TWS,Nirvana Ion ANC Quartz White,2799,28
3286,8.91E+12,BoAt,TWS,Nirvana Ion ANC Crystal Black,2799,28
3219,8.91E+12,BoAt,Wearables,Lunar Tigon:- Active Black,2999,30
3218,8.91E+12,BoAt,Wearables,Lunar Tigon:- Deep Blue,2999,30
3222,8.91E+12,BoAt,Wearables,Lunar Tigon:- Metal Gold,3299,33
3221,8.91E+12,BoAt,Wearables,Lunar Tigon:- Steel Black,3299,33
2683,8.91E+12,BoAt,Wearables,Lunar Pro LTE - Black,12999,130
2684,8.91E+12,BoAt,Wearables,Lunar Pro LTE - Brown,12999,130
3144,8.91E+12,BoAt,Home Audio,Aavante Bar 480 Classic Black,1199,12
3165,8.91E+12,BoAt,Home Audio,Aavante Bar 490 Classic Black,1199,12
2691,8.91E+12,BoAt,Wearables,Wave Genesis:- Active Black,2299,23
2692,8.91E+12,BoAt,Wearables,Wave Genesis:- Royal Orange,2299,23
2693,8.91E+12,BoAt,Wearables,Wave Genesis:- Deep Blue,2299,23
2694,8.91E+12,BoAt,Wearables,Wave Genesis:- Burgundy,2299,23
3326,8.91E+12,BoAt,TWS,Airdopes 121v2 Plus Marine Blue,1399,14
3325,8.91E+12,BoAt,TWS,Airdopes 121v2 Plus Slate Grey,1399,14
3324,8.91E+12,BoAt,TWS,Airdopes 121v2 Plus Active Black,1399,14
2345,8.91E+12,BoAt,Home Audio,Aavante Bar Octave Pitch Black,5299,53
3319,8.91E+12,BoAt,Accessories,EnergyShroom PB300 - Martian Red,1249,12
3320,8.91E+12,BoAt,Accessories,EnergyShroom PB300 - Burgundy,1249,12
3317,8.91E+12,BoAt,Accessories,EnergyShroom PB400 - Martian Red,1749,17
3318,8.91E+12,BoAt,Accessories,EnergyShroom PB400 - Burgundy,1749,17
2800,8.91E+12,BoAt,TWS,IMMORTAL 171White Sabre,1499,15
2799,8.91E+12,BoAt,TWS,IMMORTAL 171 Black Sabre,1499,15
3164,8.91E+12,BoAt,Speakers,Stone 750  Moss Green,2299,23
3163,8.91E+12,BoAt,Speakers,Stone 750  Marine Blue,2299,23
2944,8.91E+12,BoAt,Speakers,Stone 750 Raging  Black,2299,23
2902,8.91E+12,BoAt,Wearables,Enigma Z20 :-Jet Black,3299,33
2903,8.91E+12,BoAt,Wearables,Enigma Z20 :- Brown leather,3499,35
2904,8.91E+12,BoAt,Wearables,Enigma Z20 :- Metal Black,3499,35
3215,8.91E+12,BoAt,Wearables,Enigma Z40 :- Zet black,3699,37
2935,8.91E+12,BoAt,Wearables,Enigma Z40 - Black Leather,3899,39
2934,8.91E+12,BoAt,Wearables,Enigma Z40 - Metal Black,3899,39
2933,8.91E+12,BoAt,Wearables,Enigma Z40 - Classic Silver,3899,39
3235,8.91E+12,BoAt,Wearables,Enigma X400 Black,3699,37
3236,8.91E+12,BoAt,Wearables,Enigma X400 Gold,3699,37
3237,8.91E+12,BoAt,Wearables,Enigma X400 Vintage Brown,3699,37
3238,8.91E+12,BoAt,Wearables,Enigma X400 Silver Chrome,3699,37
3239,8.91E+12,BoAt,Wearables,Enigma X700 Jet Black,3999,40
3240,8.91E+12,BoAt,Wearables,Enigma X700 Copper Black,3999,40
3241,8.91E+12,BoAt,Wearables,Enigma X700 Silver Chrome,3999,40
3242,8.91E+12,BoAt,Wearables,Enigma X700 Copper Blue,3999,40
3225,8.91E+12,BoAt,Wearables,Enigma Switch :- Steel Black,3999,40
3223,8.91E+12,BoAt,Wearables,Enigma Switch :- Steel Silver,3999,40
3339,8.91E+12,BoAt,Speakers,Stone Majestic Black Jukebox,11499,115
1560,8.90E+12,BoAt,Wired Earphones,Boat Bassheads 172 Techno Purple Sunburn,212,2
1559,8.90E+12,BoAt,Wired Earphones,Boat Bassheads 172 Jazzy Blue Sunburn,212,2
